regime,rolling_std
0,0.015183772091840552
0,0.015037244946525663
0,0.014942899604428376
0,0.01496928396861767
0,0.015105220360985442
0,0.015052103071821234
0,0.014532055103254572
0,0.013285467599984023
0,0.011747529539928109
0,0.01173937694769798
0,0.0124856407248823
0,0.011175278061303882
0,0.01220215019356457
0,0.011422718139806918
0,0.011403954034865953
0,0.011465096712527406
0,0.009876410020004597
0,0.010019776154992418
0,0.00966793395542982
0,0.009844142090144885
0,0.00964148576101597
0,0.009543001130393013
0,0.01001051766517916
0,0.01028442563918486
0,0.010157142975794954
0,0.010121276742834273
0,0.009971397598690064
0,0.0098137867051353
0,0.009980404192838707
0,0.009804652708009924
0,0.009171440484454813
0,0.008816010606566373
0,0.007519944258240934
0,0.007752050492316845
0,0.0077613063743255575
0,0.008029267568946378
0,0.009400950966772707
0,0.009293839638684397
0,0.008861995986952437
0,0.008834170934315731
0,0.011054540674176282
0,0.011108662375832544
0,0.010981949685274411
0,0.010618460506332533
0,0.010718471079506643
0,0.010860433034277384
0,0.01085743101712079
0,0.011474177170622546
0,0.010835146768128304
0,0.011275505845016647
0,0.010962781969771337
0,0.013655042666354738
0,0.013456454026646707
0,0.01345804483877559
0,0.013404503337575509
0,0.013599312754033368
0,0.013220246539227633
0,0.013556386272212957
0,0.013483532803395242
0,0.013284551323597064
0,0.012059496243537781
0,0.012058213081782228
0,0.013090030688865413
0,0.013317269277147697
0,0.0134900992347556
0,0.015112184599449175
0,0.01659068568220795
0,0.016200140384215925
0,0.01621408150349395
0,0.016310400432741116
0,0.016083810204632877
0,0.013934588448469913
0,0.01391229116817782
0,0.015563151202470229
0,0.015783956719057055
0,0.016344679842283046
0,0.01643012058588512
0,0.015969562260813506
0,0.01596228505866517
0,0.01632127164792781
0,0.01615708277516351
0,0.01610861624798285
0,0.015776835906271512
0,0.01512894108006778
0,0.014917680810857712
0,0.014337879180209224
0,0.013389394628432406
0,0.014032090545078656
0,0.013736915914067498
0,0.012589890598802687
0,0.012549181476144741
0,0.012532045750447375
0,0.013732827514714668
0,0.014595717869054205
0,0.013931544835179194
0,0.01391481186225621
0,0.01386770005045061
0,0.013810146936197736
0,0.013740368592217986
0,0.012952948020442953
0,0.01281984624454607
0,0.012854943911279514
0,0.012830929125170046
0,0.012819760483576404
0,0.012290780481013092
0,0.012229326676272715
0,0.0129689513171316
0,0.012406593435152394
0,0.012279078005683753
0,0.01270480119511747
0,0.012748163611939761
0,0.012574563439707316
0,0.011666353448727202
0,0.008517106125462894
0,0.009248594882413063
0,0.009128266180139743
0,0.009195012918523373
0,0.010547413458655857
0,0.01069784439300962
